sam,date,loc,locnum,state,res,fftotal,estb,estg,estr,ests,pct_b,pct_g,pct_r,pct_s
N_2014-054_D_11,29/07/2014,Lismore,17,N,1,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_I_25,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_I_27,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_D_9,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_H_22,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_D_10,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_J_30,29/07/2014,Lismore,17,N,1,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_J_29,29/07/2014,Lismore,17,N,1,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_H_21,29/07/2014,Lismore,17,N,1,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_I_26,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_F_18,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_F_16,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_B_6,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_F_17,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-054_H_23,29/07/2014,Lismore,17,N,0,30000,15000,15000,0,0,50.00,50.00,0.00,0.00
N_2014-055_B_4,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_J_30,27/07/2014,Port Macquarie,13,N,1,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_C_7,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_E_14,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_B_5,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_G_21,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_J_29,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_J_28,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_C_9,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_H_22,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_D_11,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_A_2,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_F_18,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_E_15,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_G_20,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_I_27,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_I_25,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_C_10,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_D_13,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_G_19,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_H_23,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_I_26,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_C_8,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_A_3,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_F_16,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_H_24,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_F_17,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_B_6,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_A_1,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-055_D_12,27/07/2014,Port Macquarie,13,N,0,20000,8000,12000,0,0,40.00,60.00,0.00,0.00
N_2014-056_B_6,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_A_2,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_F_16,28/07/2014,Bellingen,15,N,1,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_G_21,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_J_28,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_I_27,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_H_24,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_A_3,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_F_17,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_D_11,28/07/2014,Bellingen,15,N,1,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_F_18,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_A_1,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_E_13,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_D_10,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_C_7,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_J_29,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_H_23,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_J_30,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_I_26,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_D_12,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_B_4,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_C_9,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_I_25,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_E_15,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_B_5,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_E_14,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_G_20,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_G_19,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_H_22,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-056_C_8,28/07/2014,Bellingen,15,N,0,2000,100,1900,0,0,5.00,95.00,0.00,0.00
N_2014-057_B_5,31/07/2014,Nambucca Heads,14,N,1,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_G_20,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_C_8,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_A_2,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_J_29,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_B_4,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_J_30,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_F_19,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_I_25,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_A_1,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_E_15,31/07/2014,Nambucca Heads,14,N,1,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_B_7,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_E_16,31/07/2014,Nambucca Heads,14,N,1,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_I_27,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_F_17,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_H_24,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_D_13,31/07/2014,Nambucca Heads,14,N,1,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_I_26,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_J_28,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_G_21,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_H_23,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_B_6,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_H_22,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_A_3,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_E_14,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_C_9,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_D_11,31/07/2014,Nambucca Heads,14,N,1,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_F_18,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_D_12,31/07/2014,Nambucca Heads,14,N,1,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-057_C_10,31/07/2014,Nambucca Heads,14,N,0,20000,10000,10000,0,0,50.00,50.00,0.00,0.00
N_2014-058_E_19,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_A_1,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_A_3,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_F_21,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_B_7,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_E_18,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_D_16,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_E_20,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_C_11,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_F_22,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_G_28,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_G_26,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_G_27,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_C_12,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_D_14,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_C_13,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_D_15,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_H_29,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_C_10,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_B_6,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_F_24,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_D_17,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_A_2,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_H_30,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_J_0,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_B_9,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_A_5,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_I_0,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_F_23,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_B_8,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_F_25,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-058_A_4,30/07/2014,Alstonville,16,N,0,2500,1500,1000,0,0,60.00,40.00,0.00,0.00
N_2014-059_A_1,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_J_29,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_F_17,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_E_15,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_C_7,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_B_6,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_I_25,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_J_30,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_I_27,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_A_2,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_C_8,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_D_11,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_B_5,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_B_4,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_F_18,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_H_23,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_D_10,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_G_20,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_C_9,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_I_26,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_J_28,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_H_24,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_H_22,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_D_12,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_G_19,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_G_21,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_E_14,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_E_13,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_F_16,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-059_A_3,16/08/2014,Lismore,17,N,0,30000,18000,12000,0,0,60.00,40.00,0.00,0.00
N_2014-060_B_7,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_H_29,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_E_18,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_F_24,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_D_15,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_I_31,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_E_19,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_I_30,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_F_22,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_G_25,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_A_3,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_D_17,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_J_32,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_E_20,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_F_21,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_A_5,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_H_28,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_G_27,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_C_11,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_B_9,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_D_16,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_C_13,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_B_8,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_F_23,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_G_26,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_A_1,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_C_12,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_A_4,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_B_10,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_D_14,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_A_2,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-060_A_6,17/08/2014,Alstonville,16,N,0,3500,1400,2100,0,0,40.00,60.00,0.00,0.00
N_2014-061_F_23,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_E_17,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_G_28,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_C_13,18/08/2014,Nambucca Heads,14,N,1,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_F_22,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_A_5,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_D_16,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_A_3,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_A_1,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_E_19,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_C_12,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_B_9,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_A_4,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_F_25,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_E_18,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_H_29,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_B_8,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_E_20,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_A_2,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_D_14,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_F_24,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_D_15,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_G_27,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_E_21,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_H_30,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_I_0,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_B_10,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_C_11,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_G_26,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_J_31,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_B_6,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-061_B_7,18/08/2014,Nambucca Heads,14,N,0,22500,11250,11250,0,0,50.00,50.00,0.00,0.00
N_2014-062_A_3,19/08/2014,Port Macquarie,13,N,0,7500,3000,4500,0,0,40.00,60.00,0.00,0.00
N_2014-062_E_16,19/08/2014,Port Macquarie,13,N,1,7500,3000,4500,0,0,40.00,60.00,0.00,0.00
